id	name
384	Côte d'Ivoire|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
388	Jamaica|11|4|15|9|11|10|21|6|15|17|14|20|25|22|33|d3.rgb(204,0,0)|4|15|9|11|10|21|6|15|17|14|20|25|22|33
392	Japan|384201|382815|365204|358184|368416|367960|347060|333498|330110|295315|290081|287580|287013|271731|265959|d3.rgb(255,255,0)|382815|365204|358184|368416|367960|347060|333498|330110|295315|290081|287580|287013|271731|265959
398	Kazakhstan|1399|1607|1594|1696|1756|1523|1433|1633|1483|1513|1691|1415|0|1824|1742|d3.rgb(255,165,0)|1607|1594|1696|1756|1523|1433|1633|1483|1513|1691|1415|0|1824|1742
400	Jordan|71|52|21|25|42|49|75|59|50|60|45|40|48|35|40|d3.rgb(204,0,0)|52|21|25|42|49|75|59|50|60|45|40|48|35|40
404	Kenya|0|0|23|22|31|34|41|41|63|48|77|135|123|127|132|d3.rgb(0,0,0)|0|23|22|31|34|41|41|63|48|77|135|123|127|132
408	Korea, Democratic People's Republic of|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
410	Korea, Republic of|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
414	Kuwait|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
417	Kyrgyzstan|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
418	Lao People's Democratic Republic|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
422	Lebanon|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
426	Lesotho|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
428	Latvia|98|117|150|91|108|112|114|139|206|240|178|173|193|225|103|d3.rgb(204,0,0)|117|150|91|108|112|114|139|206|240|178|173|193|225|103
430	Liberia|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
434	Libya|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
438	Liechtenstein|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
440	Lithuania|66|68|85|64|70|68|65|62|87|91|108|93|109|117|123|d3.rgb(204,0,0)|68|85|64|70|68|65|62|87|91|108|93|109|117|123
442	Luxembourg|85|51|41|16|23|24|26|15|48|60|79|85|109|113|128|d3.rgb(204,0,0)|51|41|16|23|24|26|15|48|60|79|85|109|113|128
446	Macao|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
450	Madagascar|7|0|4|3|16|7|4|9|14|1|9|3|4|4|5|d3.rgb(204,0,0)|0|4|3|16|7|4|9|14|1|9|3|4|4|5
454	Malawi|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(204,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
458	Malaysia|206|271|322|376|522|522|531|670|818|1234|1231|1076|1114|1199|1353|d3.rgb(204,0,0)|271|322|376|522|522|531|670|818|1234|1231|1076|1114|1199|1353
462	Maldives|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
466	Mali|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
470	Malta|23|26|22|0|0|0|0|10|14|8|12|9|11|13|5|d3.rgb(204,0,0)|26|22|0|0|0|0|10|14|8|12|9|11|13|5
474	Martinique|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
478	Mauritania|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
480	Mauritius|0|0|0|0|0|0|0|0|2|0|0|1|4|2|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|2|0|0|1|4|2|0
484	Mexico|431|534|526|468|565|584|574|629|685|822|951|1065|1294|1210|1246|d3.rgb(255,165,0)|534|526|468|565|584|574|629|685|822|951|1065|1294|1210|1246
492	Monaco|6|6|8|5|7|2|6|11|7|3|6|6|4|5|6|d3.rgb(204,0,0)|6|8|5|7|2|6|11|7|3|6|6|4|5|6
496	Mongolia|0|106|121|167|143|100|103|0|0|76|110|0|0|133|139|d3.rgb(0,0,0)|106|121|167|143|100|103|0|0|76|110|0|0|133|139
498	Moldova, Republic of|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
499	Montenegro|0|0|0|0|0|0|0|0|3|0|23|20|37|23|13|d3.rgb(0,0,0)|0|0|0|0|0|0|0|3|0|23|20|37|23|13
500	Montserrat|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
504	Morocco|104|0|0|0|104|140|178|150|177|135|152|169|197|316|355|d3.rgb(204,0,0)|0|0|0|104|140|178|150|177|135|152|169|197|316|355
508	Mozambique|0|0|0|0|0|0|0|18|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|18|0|0|0|0|0|0|0
512	Oman|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
516	Namibia|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
520	Nauru|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
524	Nepal|0|0|0|0|0|0|0|0|0|0|0|8|4|18|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|8|4|18|0
528	Netherlands|2465|2110|2122|2288|2187|2217|2168|2079|2421|2575|2527|2585|2375|2315|2294|d3.rgb(255,255,0)|2110|2122|2288|2187|2217|2168|2079|2421|2575|2527|2585|2375|2315|2294
531	Curaçao|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
533	Aruba|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|1|0|0|0|0|0|0|0|0|0|0|0|0
534	Sint Maarten (Dutch part)|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
535	Bonaire, Sint Eustatius and Saba|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
540	New Caledonia|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
548	Vanuatu|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
554	New Zealand|1463|1768|1839|1845|1631|1893|2153|1892|1256|1555|1585|1501|1425|1614|1636|d3.rgb(255,165,0)|1768|1839|1845|1631|1893|2153|1892|1256|1555|1585|1501|1425|1614|1636
558	Nicaragua|14|0|0|0|0|0|0|0|0|0|0|2|4|3|1|d3.rgb(204,0,0)|0|0|0|0|0|0|0|0|0|0|2|4|3|1
562	Niger|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
566	Nigeria|0|0|0|0|0|0|0|0|0|0|0|64|42|50|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|64|42|50|0
570	Niue|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
574	Norfolk Island|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
578	Norway|1311|1189|1178|1079|1142|1143|1119|1225|1150|1246|1117|1122|1009|1101|1106|d3.rgb(255,165,0)|1189|1178|1079|1142|1143|1119|1225|1150|1246|1117|1122|1009|1101|1106
580	Northern Mariana Islands|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
581	United States Minor Outlying Islands|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
583	Micronesia, Federated States of|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
584	Marshall Islands|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
585	Palau|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
586	Pakistan|46|58|55|57|73|143|91|109|170|0|114|92|96|151|146|d3.rgb(204,0,0)|58|55|57|73|143|91|109|170|0|114|92|96|151|146
591	Panama|7|0|0|0|0|0|0|0|0|0|0|21|0|9|13|d3.rgb(204,0,0)|0|0|0|0|0|0|0|0|0|0|21|0|9|13
598	Papua New Guinea|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|1|0|0|0|0|0|0
600	Paraguay|11|12|11|12|18|24|21|37|13|15|18|0|0|0|0|d3.rgb(204,0,0)|12|11|12|18|24|21|37|13|15|18|0|0|0|0
604	Peru|40|36|29|32|38|27|39|28|31|37|39|39|54|73|83|d3.rgb(204,0,0)|36|29|32|38|27|39|28|31|37|39|39|54|73|83
608	Philippines|154|135|149|141|158|210|223|225|216|172|170|186|162|220|334|d3.rgb(204,0,0)|135|149|141|158|210|223|225|216|172|170|186|162|220|334
612	Pitcairn|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
616	Poland|2404|2202|2313|2268|2381|2028|2157|2392|2488|2899|3203|3879|4410|4237|3941|d3.rgb(255,255,0)|2202|2313|2268|2381|2028|2157|2392|2488|2899|3203|3879|4410|4237|3941
620	Portugal|81|107|130|125|123|158|184|250|381|571|499|571|621|647|722|d3.rgb(204,0,0)|107|130|125|123|158|184|250|381|571|499|571|621|647|722
624	Guinea-Bissau|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
626	Timor-Leste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
630	Puerto Rico|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
634	Qatar|0|0|0|0|0|0|0|0|0|0|0|0|3|9|5|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|3|9|5
638	Réunion|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
642	Romania|1003|1128|1478|881|937|916|814|827|995|1054|1382|1424|1022|993|952|d3.rgb(255,165,0)|1128|1478|881|937|916|814|827|995|1054|1382|1424|1022|993|952
643	Russian Federation|23377|24777|23712|24969|22985|23644|27884|27505|27712|25598|28722|26495|28701|28765|24072|d3.rgb(255,255,0)|24777|23712|24969|22985|23644|27884|27505|27712|25598|28722|26495|28701|28765|24072
646	Rwanda|0|0|0|0|0|0|0|0|0|0|0|0|40|0|5|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|40|0|5
652	Saint Barthélemy|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
654	Saint Helena, Ascension and Tristan da Cunha|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
659	Saint Kitts and Nevis|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
660	Anguilla|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
662	Saint Lucia|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
663	Saint Martin (French part)|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
666	Saint Pierre and Miquelon|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
670	Saint Vincent and the Grenadines|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
674	San Marino|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
678	Sao Tome and Principe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
682	Saudi Arabia|76|46|61|56|81|119|119|128|0|0|288|347|0|491|652|d3.rgb(204,0,0)|46|61|56|81|119|119|128|0|0|288|347|0|491|652
686	Senegal|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
688	Serbia|0|0|0|0|473|372|432|395|386|319|290|180|192|201|202|d3.rgb(0,0,0)|0|0|0|473|372|432|395|386|319|290|180|192|201|202
690	Seychelles|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
694	Sierra Leone|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
702	Singapore|516|523|624|626|641|569|626|696|793|750|895|1056|1081|1143|1303|d3.rgb(255,165,0)|523|624|626|641|569|626|696|793|750|895|1056|1081|1143|1303
703	Slovakia|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
704	Viet Nam|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
705	Slovenia|307|301|300|310|342|344|287|331|301|373|442|470|0|0|0|d3.rgb(255,165,0)|301|300|310|342|344|287|331|301|373|442|470|0|0|0
706	Somalia|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
710	South Africa|895|966|983|922|956|1003|866|915|860|822|821|656|608|638|802|d3.rgb(255,165,0)|966|983|922|956|1003|866|915|860|822|821|656|608|638|802
716	Zimbabwe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
724	Spain|2710|2528|2763|2813|2871|3040|3111|3267|3632|3596|3566|3430|3266|3026|2953|d3.rgb(255,255,0)|2528|2763|2813|2871|3040|3111|3267|3632|3596|3566|3430|3266|3026|2953
728	South Sudan|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
729	Sudan|6|1|2|6|4|6|3|3|0|0|0|0|0|0|0|d3.rgb(204,0,0)|1|2|6|4|6|3|3|0|0|0|0|0|0|0
732	Western Sahara|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
740	Suriname|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|0|0|0|0
744	Svalbard and Jan Mayen|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
748	Swaziland|0|0|0|0|0|0|0|0|0|0|0|6|3|0|0|d3.rgb(0,0,0)|0|0|0|0|0|0|0|0|0|0|6|3|0|0
752	Sweden|4224|3926|3358|3025|2768|2522|2446|2527|2549|2186|2196|2004|2288|2332|1984|d3.rgb(255,255,0)|3926|3358|3025|2768|2522|2446|2527|2549|2186|2196|2004|2288|2332|1984
756	Switzerland|2083|1859|1827|1831|1742|1643|1740|1692|1594|1684|1622|1597|1480|1525|1480|d3.rgb(255,255,0)|1859|1827|1831|1742|1643|1740|1692|1594|1684|1622|1597|1480|1525|1480
