id	name
184	Cook Islands|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
188	Costa Rica|0|0|0|0|0|0|0|0|0|0|8|14|10|21|16|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
191	Croatia|337|362|328|387|385|363|317|344|330|250|257|230|217|230|170|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(204,0,0)
192	Cuba|0|0|0|0|0|105|94|74|69|59|0|62|38|27|24|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
196	Cyprus|0|0|0|12|9|20|0|3|11|6|4|0|4|2|4|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
203	Czech Republic|555|568|526|625|623|586|641|716|712|789|868|783|867|984|910|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
204	Benin|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
208	Denmark|1730|1757|1815|1772|1877|1658|1503|1660|1634|1518|1626|1574|1406|1341|1377|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
212	Dominica|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
214	Dominican Republic|0|0|0|0|0|0|0|0|0|0|0|0|18|11|13|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
218	Ecuador|10|7|13|7|14|11|8|4|2|6|4|0|0|0|0|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
222	El Salvador|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
226	Equatorial Guinea|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
231	Ethiopia|3|0|1|3|1|1|5|12|0|0|0|0|0|0|0|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
232	Eritrea|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
233	Estonia|13|18|19|18|27|23|36|44|62|76|84|62|20|25|44|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
234	Faroe Islands|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
238	Falkland Islands (Malvinas)|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
239	South Georgia and the South Sandwich Islands|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
242	Fiji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
246	Finland|2579|2390|2162|1972|2011|1830|1816|1804|1799|1806|1731|1650|1698|1596|1419|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
248	Åland Islands|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
250	France|13870|13499|13519|13511|14230|14327|14529|14722|14658|14100|14748|14655|14540|14690|14500|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
254	French Guiana|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
258	French Polynesia|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
260	French Southern Territories|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
262	Djibouti|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(128,128,128)
266	Gabon|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
268	Georgia|232|254|194|195|249|225|236|248|222|256|183|138|139|114|110|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
270	Gambia|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
275	Palestinian Territory, Occupied|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
276	Germany|51736|49989|47598|47818|48448|48367|48012|47853|49240|47859|47047|46986|46620|47353|48154|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
288	Ghana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
292	Gibraltar|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
296	Kiribati|0|0|0|0|0|0|0|0|0|0|0|0|0|18|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(128,128,128)
300	Greece|306|385|376|393|379|462|532|575|628|698|728|721|628|698|651|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
304	Greenland|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
308	Grenada|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
312	Guadeloupe|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
316	Guam|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
320	Guatemala|54|30|8|6|9|17|28|9|5|7|7|4|7|4|10|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
324	Guinea|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
328	Guyana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
332	Haiti|0|0|0|0|0|0|0|0|0|0|0|1|2|0|2|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(204,0,0)
334	Heard Island and McDonald Islands|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
336	Holy See (Vatican City State)|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
340	Honduras|4|7|7|0|0|0|0|0|0|0|0|2|8|6|0|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)
344	Hong Kong|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
348	Hungary|810|919|842|756|748|705|718|689|683|757|649|662|692|642|546|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
352	Iceland|51|49|71|57|66|47|45|61|50|64|57|50|37|33|51|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
356	India|2206|2379|2693|3425|4014|4721|5686|6296|6425|7262|8853|8841|9553|10669|12040|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
360	Indonesia|157|212|234|201|227|235|288|284|386|415|508|533|0|663|702|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(128,128,128)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
364	Iran, Islamic Rep.|410|691|910|1287|2426|4051|5970|10648|15403|12184|11108|11529|10622|11305|13683|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
368	Iraq|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
372	Ireland|925|1019|914|862|787|789|838|847|931|908|733|494|492|333|263|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
